w,h,Background,Inflammatory infiltration,Adipose tissue,Sweat gland,Hair follicles,Dermis,Sebaceous gland,Epidermis,Blood vessels,Muscle
177,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,19,0.7804441452026367,0.005434388294816017,0.024980921298265457,0.0018784909043461087,0.007631679065525531,0.003219621954485774,0.0015317151555791495,0.005531399510800839,0.020749889314174645,0.14859774708747864
195,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,19,0.2449952065944672,0.013538000173866749,0.19525094330310824,0.15550291538238525,0.01853671111166477,0.03326977789402008,0.23080937564373016,0.010261974297463894,0.032050903886556625,0.06578416377305983
202,19,0.0017250400269404054,0.008733686059713364,0.03219004720449448,0.08070054650306703,0.011329957284033298,0.02032566070556641,0.8282150030136108,0.0047137350775301465,0.004559263121336698,0.007507052272558212
203,19,3.770326293306425e-05,0.0018199000041931868,7.373981497948989e-05,0.0006117115844972433,0.0012260305229574444,0.0006584924412891269,0.9947882890701294,0.0002913891221396625,6.709024455631152e-05,0.00042571808444336057
204,19,4.506676850724034e-05,0.007696791552007198,0.00012462414451874793,0.5867424011230469,0.003068339545279741,0.0010702625149860976,0.3979012668132782,0.00033137048012577,7.376395660685375e-05,0.0029460408259183173
205,19,1.08712606561312e-06,0.00024107540957629683,4.263068694854155e-05,0.996895670890808,0.00035464816028252244,9.806484740693122e-05,0.00014129772898741066,5.960000635241158e-05,5.423746642918559e-06,0.0021604604553431273
206,19,0.0002991156361531466,0.05094094201922417,0.0014646907802671196,0.5965492129325867,0.17431794106960294,0.05312449485063553,0.11646801233291625,0.0009891733061522243,0.0005994505481794478,0.005246891640126704
207,19,0.0005286430241540074,0.05830170586705208,0.0020606773905456066,0.0051498282700777045,0.18929022550582889,0.061982370913028724,0.670819878578186,0.0021351189352571964,0.0017631407827138899,0.007968464866280556
208,19,0.00013079744530841708,0.0010819979943335056,0.0002064586587948725,0.0010090640280395746,0.0033728003036230803,0.0008489770698361099,0.9910001754760742,0.0006070670788176358,0.00046629426651634276,0.0012764458078891039
209,19,0.00031935828155837953,0.024115640670061108,0.0012765716528519988,0.011760646477341652,0.013373494148254395,0.14831826090812686,0.7914449572563171,0.004738988820463419,0.0023726681247353554,0.0022794059477746487
210,19,0.0005551836220547557,0.02810053154826164,0.003514958079904318,0.013049726374447346,0.01191993337124586,0.7315200567245483,0.1961041241884232,0.00464667659252882,0.004583174828439951,0.006005661096423864
211,19,0.0004840490000788122,0.007773949764668941,0.0070888688787817955,0.0032164654694497585,0.000608209811616689,0.9660083651542664,0.0003918095026165247,0.0003800165723077953,0.004802468232810497,0.009245801717042923
212,19,0.0009092481923289596,0.09863030165433884,0.013273218646645546,0.03250167518854141,0.021017199382185936,0.7247575521469116,0.013541732914745808,0.0019865769427269697,0.010178621858358385,0.08320395648479463
213,19,0.0009302146499976516,0.15852291882038114,0.01439380832016468,0.0926567316055298,0.02564984001219273,0.5344333648681641,0.04398859292268753,0.004713898524641991,0.014160019345581532,0.11055060476064682
214,19,0.0008519401890225707,0.0684351772069931,0.02632029913365841,0.06765467673540115,0.0093900952488184,0.7443597316741943,0.0320703461766243,0.0040374970994889745,0.009556825272738934,0.03732345625758171
215,19,0.0024442714639008045,0.05883868783712388,0.019036008045077324,0.02229355089366436,0.023822551593184468,0.8055609464645386,0.004237580113112927,0.005831011570990086,0.003973096609115601,0.05396231263875961
216,19,0.003092282684519887,0.0650097206234932,0.011313333176076412,0.018267566338181496,0.025662552565336227,0.8060239553451538,0.004487600643187761,0.009618664160370828,0.0037844732869416475,0.05273986607789993
217,19,0.0009377634851261972,0.16235224902629852,0.009621468372642994,0.0854073315858841,0.021072611212730408,0.5517188310623169,0.004102489445358515,0.002369921188801527,0.003055831650272012,0.15936154127120972
218,19,0.0006026767077855767,0.2487355023622513,0.008691995404660702,0.15632840991020205,0.09241218864917757,0.12945520877838135,0.20294637978076932,0.0244653970003128,0.0019624396227300167,0.13439981639385226
219,19,0.0005384782562032342,0.06848002225160599,0.00657008308917284,0.05458089709281922,0.15543779730796814,0.07852358371019362,0.6027005910873413,0.028663044795393944,0.0015706249978393314,0.0029349238611757755
220,19,0.00023673409305047247,0.014370540156960487,0.0006046907510608435,0.0020520149264484644,0.0088887894526124,0.005993484053760767,0.9635210037231444,0.002183670410886407,0.0005574483657255769,0.0015916312113404276
221,19,0.00019603203691076487,0.029007354751229286,0.0003796161036007105,0.007838091813027859,0.02624755725264549,0.007482456509023905,0.92526513338089,0.002567477058619261,0.0001370179234072566,0.0008792878943495452
222,19,0.0004746104532387108,0.34719714522361755,0.005037186201661825,0.026186684146523483,0.03292042762041092,0.01556281466037035,0.5403112173080444,0.004073275718837977,0.000295638688839972,0.027940938249230385
223,19,0.0011074499925598502,0.3654827177524567,0.0147646339610219,0.15377740561962128,0.0229018684476614,0.17303825914859772,0.20595252513885495,0.003168636467307806,0.003712306963279843,0.05609414726495743
224,19,0.0007100634975358844,0.09262464195489883,0.011973179876804352,0.5140153765678406,0.00804765522480011,0.3370891213417053,0.004353226162493229,0.0014867803547531364,0.0046541509218513966,0.02504570409655571
225,19,0.0018192573916167019,0.08613228797912598,0.008803579956293106,0.2594082355499268,0.0309034027159214,0.5719890594482422,0.011889134533703329,0.009946195408701895,0.003592447144910693,0.015516310930252075
226,19,0.0029151684138923888,0.09116458147764206,0.006549871526658535,0.048977792263031006,0.03733202069997788,0.5424637794494629,0.23780861496925354,0.017447737976908684,0.0030423554126173253,0.01229804754257202
227,19,0.0006014687241986394,0.13809792697429654,0.004901984706521034,0.0398244746029377,0.009890655055642128,0.3812760710716248,0.40881091356277466,0.0038155768997967243,0.0020741871558129787,0.010706708766520023
228,19,0.00031538773328065867,0.04074118286371231,0.0021613831631839275,0.009556964039802551,0.0058637610636651525,0.13670776784420013,0.7961593270301819,0.0018151918193325398,0.0011514865327626467,0.005527508445084095
229,19,0.010588561184704305,0.010904932394623756,0.02387507632374764,0.02025670930743217,0.03156590834259987,0.014650270342826843,0.8689570426940918,0.008278847672045229,0.004076079465448856,0.0068465592339634895
230,19,0.15196844935417175,0.014460960403084757,0.19972574710845947,0.06533796340227127,0.050141341984272,0.0453827790915966,0.3512649238109589,0.029944468289613724,0.03551442548632622,0.056258898228406906
231,19,0.198272317647934,0.011349732987582684,0.20625841617584229,0.3496189117431641,0.031328298151493066,0.06070877239108085,0.004932958167046309,0.022545155137777332,0.030264755710959438,0.0847206562757492
232,19,0.009002294391393661,0.011550861410796642,0.026826757937669757,0.4700902104377746,0.02872648276388645,0.33381524682044983,0.009666399098932743,0.006514853332191707,0.02049959823489189,0.08330731093883514
233,19,0.32972925901412964,0.007102134637534618,0.08995865285396576,0.08417483419179916,0.016486700624227524,0.361856997013092,0.0037571738939732313,0.007626306265592575,0.029069382697343826,0.07023848593235016
234,19,0.766699492931366,0.0062690540216863155,0.04838865250349045,0.0025821710005402565,0.008708151988685131,0.00841465499252081,0.0016293544322252276,0.005937977228313685,0.02231278084218502,0.1290576159954071
235,19,0.7653608322143555,0.009417006745934486,0.019878983497619632,0.0015173261053860188,0.0071157426573336124,0.0031822416931390762,0.0013275743694975972,0.00490794749930501,0.016632815822958946,0.17065951228141785
236,19,0.7333661317825317,0.01041918247938156,0.020638175308704376,0.0017748530954122548,0.0065377727150917045,0.0031490405090153213,0.0015050581423565743,0.004355700220912695,0.01974259689450264,0.1985114961862564
237,19,0.7164108157157898,0.008375683799386023,0.05384038761258125,0.002697996329516173,0.009777147322893144,0.004081742372363807,0.0023130718618631363,0.006606771610677242,0.025350963696837425,0.17054544389247894
238,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20,0.7773108482360841,0.008582218550145626,0.024341043084859848,0.0016989458817988634,0.005085755605250597,0.0027034753002226357,0.0011951324995607138,0.004717313218861818,0.021393494680523872,0.15297174453735352
22,20,0.7855141162872314,0.010713501833379269,0.025326216593384743,0.001858665025793016,0.004878100007772446,0.003344458062201739,0.0012587358942255378,0.004112600348889828,0.02017010375857353,0.14282354712486267
23,20,0.7736131548881531,0.011664951220154762,0.022122928872704502,0.0016389342490583658,0.00474399933591485,0.0033566192723810677,0.0013738833367824554,0.0038161328993737693,0.01856399513781071,0.15910539031028748
24,20,0.7577301859855652,0.01027472037822008,0.018988197669386864,0.0014368111733347178,0.005600620992481709,0.00257718819193542,0.0012499416479840875,0.0035139564424753193,0.017122590914368633,0.18150576949119568
25,20,0.7290378212928772,0.009212561883032322,0.017123993486166,0.0016848646337166429,0.005447655450552702,0.0029400705825537443,0.0013464869698509574,0.003257697913795709,0.019277425482869148,0.21067142486572266
26,20,0.7257133722305298,0.009761386550962923,0.021961519494652748,0.0021816450171172623,0.0059494636952877045,0.0036139637231826782,0.0016352584352716806,0.004617869853973389,0.026367362588644028,0.19819816946983335
27,20,0.7428551912307739,0.010485900565981865,0.023439517244696617,0.0017009172588586807,0.005866567138582468,0.003262979444116354,0.0015830456977710128,0.004705727566033603,0.025489170104265213,0.18061098456382751
28,20,0.7552660703659058,0.009785005822777748,0.02261301688849926,0.0013428640086203814,0.0044294679537415504,0.0025354805402457714,0.001272672088816762,0.0037370827049016953,0.020552201196551326,0.17846611142158508
29,20,0.7497848868370056,0.008574465289711952,0.02019379660487175,0.0015702765667811036,0.004836446605622768,0.0025428018998354678,0.001233674818649888,0.0038535378407686953,0.016778377816081047,0.190631702542305
30,20,0.6815533041954039,0.009060977026820185,0.07449702173471451,0.002697843126952648,0.005686058662831782,0.02291447855532169,0.0013888846151530745,0.004928111098706722,0.03499044850468636,0.1622828096151352
31,20,0.4519029259681702,0.005986996460705996,0.1369755119085312,0.005651685409247875,0.0056217778474092475,0.22821004688739774,0.0015731367748230696,0.006662181578576565,0.06051287800073624,0.09690285474061966
32,20,0.19788317382335666,0.003625048790127039,0.17056378722190854,0.007945237681269646,0.003450799034908414,0.49791565537452703,0.0012440058635547755,0.005123665556311607,0.057491041719913476,0.05475758761167526
33,20,0.12523411214351654,0.0031427224166691303,0.17599283158779144,0.008125836029648779,0.002956629265099764,0.5960310697555542,0.0010629920288920405,0.003220169572159648,0.039817240089178085,0.044416334480047226
34,20,0.07658462971448897,0.002857482060790062,0.06307152658700943,0.008106927387416363,0.00281805032864213,0.7519658803939819,0.000802638300228864,0.0015563771594315767,0.041961945593357086,0.050274539738893516
35,20,0.10043169558048247,0.0025724954903125767,0.10224565118551254,0.007602634374052286,0.0026020219083875413,0.6579948663711548,0.0011462788097560404,0.0016342147719115019,0.06356997787952423,0.060200143605470664
36,20,0.15231841802597046,0.0021301680244505405,0.09255355596542357,0.004464966244995594,0.002110223518684507,0.6495420932769775,0.0015936087584123015,0.002200300805270672,0.05368008092045784,0.03940655291080475
37,20,0.3046720921993256,0.004952057730406523,0.07680702209472656,0.006109836511313915,0.0041664568707346925,0.4002797603607178,0.003329893108457327,0.0034368038177490234,0.12014754861593245,0.07609852403402327
38,20,0.20917253196239471,0.004200688563287258,0.0515226311981678,0.0051447111181914815,0.0031160858925431967,0.5635531544685364,0.002727253129705787,0.002587743103504181,0.08979465812444687,0.06818054616451262
39,20,0.09498091787099837,0.0030406885780394077,0.05414009094238281,0.005847511347383261,0.003547367174178362,0.7391262054443359,0.0031804502941668034,0.002473508473485708,0.055305294692516334,0.0383579283952713
40,20,0.07861245423555374,0.0036686353851109743,0.0810292586684227,0.007770005613565445,0.0038132469635456796,0.7428356409072876,0.002732784952968359,0.004325509071350098,0.032036136835813515,0.04317624494433403
41,20,0.3058714270591736,0.004410983994603157,0.11683185398578645,0.004870007745921612,0.0035792482085525994,0.4267785549163817,0.0016849826788529756,0.005448443815112114,0.046433530747890465,0.08409097045660019
42,20,0.5601028800010681,0.009127738885581492,0.1258837878704071,0.012133843265473844,0.00709589058533311,0.029566163197159767,0.003882786724716425,0.00692165270447731,0.083864226937294,0.16142098605632782
43,20,0.35801419615745544,0.015532335266470909,0.11238954216241837,0.2144873142242432,0.007379128597676755,0.025098655372858047,0.005854383111000061,0.0063536264933645725,0.07268586754798889,0.182204931974411
44,20,0.5115374326705933,0.012631517834961414,0.07790804654359818,0.205938532948494,0.020564671605825424,0.007108854595571756,0.012045018374919891,0.014093969948589804,0.023995019495487213,0.1141769289970398
45,20,0.7097028493881226,0.007558980025351045,0.0713496208190918,0.005438327789306641,0.01029821205884218,0.003713347017765045,0.002402199897915125,0.009088055230677128,0.023194100707769397,0.15725430846214294
46,20,0.7643029093742371,0.010330339893698692,0.023510759696364403,0.0016158608486875892,0.005672117229551078,0.003659195499494672,0.001636376022361219,0.004726388957351446,0.02170882187783718,0.1628372222185135
47,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,20,0.30347761511802673,0.00651603564620018,0.19280706346035004,0.0385044701397419,0.006841793656349182,0.152744859457016,0.16162320971488953,0.004840524401515722,0.06996874511241913,0.06267566233873367
111,20,0.017986936494708058,0.06503866612911224,0.03109108284115792,0.0663204938173294,0.008159630000591278,0.3589284121990204,0.390160083770752,0.003150311065837741,0.036227449774742126,0.022936945781111717
112,20,0.002738113515079021,0.017075063660740852,0.02994121611118317,0.09840592741966248,0.006019403226673603,0.19602495431900024,0.6100744605064392,0.001175530138425529,0.013015386648476124,0.025529950857162483
113,20,0.030760679394006733,0.03765381127595902,0.025807101279497147,0.0973598137497902,0.07797197997570038,0.054997015744447715,0.6347527503967285,0.0180470272898674,0.005687241442501545,0.01696261391043663
114,20,0.026366587728261948,0.009965892881155014,0.0016470588743686676,0.0012167798122391105,0.048786237835884094,0.008756916038692,0.8883470296859741,0.013789917342364788,0.00030274578602984553,0.0008208549697883428
115,20,7.266066677402705e-05,0.00015493467799387872,9.37281729420647e-05,8.70098956511356e-05,0.0004240924608893693,0.00026664891629479825,0.9982565641403198,7.156872015912086e-05,0.0001242538564838469,0.00044852154678665096
116,20,0.0002102974831359461,0.009163158014416695,0.0015951398527249696,0.004606910515576601,0.001555626280605793,0.3788259029388428,0.5960336923599243,0.00044214390800334513,0.004714463371783495,0.0028527043759822845
117,20,0.0008895635837689043,0.010094743221998216,0.0034926291555166245,0.006162159144878388,0.0015205824747681618,0.9582515954971312,0.0013021480990573766,0.0004653946380130946,0.010942071676254272,0.006879111286252737
118,20,0.0010231329360976817,0.008218619972467422,0.006025130394846201,0.004939546808600426,0.0009250501170754432,0.9540834426879884,0.0006078224978409708,0.0005495707737281919,0.011644622310996056,0.011983085423707962
119,20,0.0015697183553129435,0.01744717359542847,0.01578517630696297,0.010952460579574108,0.004428733140230179,0.8839303851127625,0.0012625970412045715,0.0021414055954664946,0.023815568536520004,0.038666721433401115
120,20,0.002102822531014681,0.029839908704161644,0.02969411574304104,0.1289193481206894,0.011884871870279312,0.5983746647834778,0.005043135024607182,0.00492359371855855,0.037873268127441406,0.15134428441524506
